Condition,Page,Trial_No,LCP_ms,FCP_ms,Transfer_MB,Prerendered
tc_profile,Heavy,90,4644.00,124.00,12.02,false
tc_profile,Heavy,91,4632.00,116.00,12.02,false
tc_profile,Heavy,92,4948.00,112.00,12.02,false
tc_profile,Heavy,93,4176.00,124.00,12.02,false
tc_profile,Heavy,94,4308.00,112.00,12.02,false
tc_profile,Heavy,95,4860.00,168.00,12.02,false
tc_profile,Heavy,96,5228.00,112.00,12.02,false
tc_profile,Heavy,97,4600.00,116.00,12.02,false
tc_profile,Heavy,98,4832.00,112.00,12.02,false
tc_profile,Heavy,99,7340.00,124.00,12.02,false
tc_profile,Heavy,100,7184.00,188.00,12.02,false
